date,Brazil,China,EU27 & UK,France,Germany,India,Italy,Japan,ROW,Russia,Spain,UK,US
2019-07-13,0.21282,12.303,2.0635,0.037676,0.499483,3.2058,0.211907,1.22283,10.7204,1.57729,0.168411,0.166447,5.57237
2019-07-14,0.211047,12.3411,1.82225,0.0259,0.484271,2.99225,0.16599,1.15182,10.2194,1.55432,0.139048,0.17212,5.54044
2019-07-15,0.244245,12.3682,2.54235,0.064771,0.660607,3.07662,0.271559,1.21048,11.1073,1.65539,0.182026,0.237067,5.93142
2019-07-16,0.26104,12.3763,2.60386,0.0876,0.707869,3.08376,0.254491,1.41009,11.311,1.64865,0.190627,0.235908,6.0688
2019-07-17,0.260516,13.2668,2.67156,0.095665,0.745297,3.27712,0.28101,1.47187,11.1027,1.65649,0.192301,0.205266,6.03077
2019-07-18,0.240032,13.3944,2.75477,0.098842,0.74079,3.42002,0.308513,1.56459,11.0069,1.76068,0.208319,0.196592,5.84041
2019-07-19,0.242296,13.7418,2.74406,0.091471,0.76542,3.51545,0.285265,1.54331,10.9665,1.73102,0.208561,0.204862,6.01321
2019-07-20,0.16832,13.6034,2.07022,0.054957,0.529504,3.49203,0.224611,1.37038,10.4252,1.57984,0.190676,0.101138,5.7127
2019-07-21,0.165963,13.6875,1.8487,0.047619,0.459014,3.37154,0.20015,1.28473,10.0832,1.48333,0.167481,0.100102,5.70303
2019-07-22,0.22741,13.6305,2.62632,0.080773,0.700074,3.53714,0.307024,1.50964,10.8667,1.58797,0.210402,0.133154,5.6891
2019-07-23,0.267185,14.0079,2.94279,0.086438,0.830458,3.63736,0.33705,1.54075,10.953,1.61557,0.228169,0.213447,5.36121
2019-07-24,0.274152,14.0106,3.04456,0.095239,0.834124,3.49571,0.356771,1.58295,11.1805,1.64738,0.242302,0.242176,5.2472
2019-07-25,0.26086,13.9889,3.03876,0.096781,0.851564,3.2076,0.384708,1.63936,11.3395,1.62003,0.221753,0.243587,5.07487
2019-07-26,0.250215,14.1192,2.83057,0.091928,0.712104,3.04204,0.380528,1.64828,11.1569,1.62223,0.214956,0.243013,5.1546
2019-07-27,0.236913,14.2658,2.11711,0.081755,0.440934,2.86487,0.24734,1.44725,10.5909,1.58603,0.153309,0.18471,5.09188
2019-07-28,0.229902,14.2685,1.84552,0.041267,0.432004,2.71788,0.156857,1.33371,10.1327,1.54179,0.154376,0.147734,5.14088
2019-07-29,0.263169,13.7907,2.58421,0.083092,0.68445,2.87781,0.275483,1.69533,10.9207,1.63932,0.184552,0.21609,5.782
2019-07-30,0.292653,14.1355,2.57967,0.05246,0.723422,3.03791,0.300097,1.77942,11.0497,1.63535,0.185052,0.189325,5.8309
2019-07-31,0.286819,14.1925,2.6019,0.059984,0.714059,3.04888,0.31919,1.82199,11.1201,1.66584,0.191,0.159479,5.53912
2019-08-01,0.285478,13.4909,2.77167,0.076371,0.749642,3.0268,0.319682,1.87595,11.0786,1.6428,0.21055,0.215108,5.44499
2019-08-02,0.291721,13.2972,2.7164,0.067023,0.746991,2.9549,0.289482,1.90862,11.0285,1.62308,0.216082,0.225535,5.35792
2019-08-03,0.277269,12.9204,2.19102,0.050912,0.576937,2.90981,0.200123,1.66275,10.5851,1.56658,0.190931,0.189759,5.27523
2019-08-04,0.21691,12.6896,1.87646,0.028442,0.484736,2.8448,0.170309,1.52408,10.313,1.52103,0.168671,0.162552,5.31604
2019-08-05,0.228767,12.8382,2.48626,0.05961,0.699367,2.9754,0.259166,1.80444,10.8532,1.63179,0.206191,0.150821,5.7388
2019-08-06,0.254374,12.8886,2.57687,0.058231,0.72514,2.86707,0.277803,1.91925,10.9238,1.63021,0.21457,0.146979,5.87052
2019-08-07,0.280482,13.26,2.54623,0.061614,0.719779,2.76155,0.256222,1.8863,10.8774,1.63839,0.218404,0.135524,5.77304
2019-08-08,0.296646,13.5121,2.37258,0.061663,0.5238,2.8461,0.26564,1.87862,10.7509,1.66472,0.194152,0.194705,5.66627
2019-08-09,0.279974,13.6102,2.28478,0.031896,0.634093,2.77815,0.256054,1.82951,10.7469,1.66229,0.172162,0.103451,5.59576
2019-08-10,0.27389,13.5094,1.64065,0.013456,0.273604,2.77815,0.234493,1.5624,10.2848,1.60886,0.175656,0.057798,5.12729
2019-08-11,0.250127,13.3794,1.56785,0.015759,0.306631,2.80866,0.214624,1.43225,9.86783,1.54308,0.138152,0.077811,5.03809
2019-08-12,0.263149,13.0292,2.31865,0.033176,0.567006,3.04692,0.250409,1.44314,10.873,1.67737,0.155342,0.205025,5.79579
2019-08-13,0.273319,13.2415,2.35965,0.044361,0.555164,3.01024,0.231123,1.50364,11.1891,1.66554,0.173816,0.200517,6.04895
2019-08-14,0.277582,13.6447,2.26529,0.024217,0.531584,2.92183,0.174208,1.49319,11.0212,1.65533,0.179887,0.206764,5.90508
2019-08-15,0.274601,13.8994,1.79113,0.015528,0.445117,2.55905,0.156675,1.42655,10.8413,1.67098,0.156847,0.116731,5.73298
2019-08-16,0.276321,13.8013,1.96316,0.028291,0.478611,2.69815,0.177289,1.47486,10.7568,1.65735,0.176475,0.108021,5.5278
2019-08-17,0.282505,13.5996,1.56725,0.019016,0.322934,2.70756,0.181778,1.43074,10.4797,1.60845,0.152907,0.059633,5.22913
2019-08-18,0.2886,13.008,1.4988,0.018649,0.32528,2.68377,0.183431,1.44154,9.72681,1.5433,0.127369,0.060484,5.28396
2019-08-19,0.303819,12.8409,2.1373,0.047153,0.488983,2.92288,0.2335,1.72046,10.6266,1.67735,0.159276,0.117564,5.95875
2019-08-20,0.318002,13.0451,2.47014,0.060881,0.641074,3.00129,0.263857,1.73884,10.8636,1.73071,0.154796,0.189486,5.92437
2019-08-21,0.306956,13.2866,2.44496,0.066146,0.645657,3.0097,0.264599,1.71784,10.8065,1.68543,0.180147,0.144596,5.84343
2019-08-22,0.316031,13.52,2.34859,0.053382,0.598543,3.0181,0.271071,1.73078,10.7757,1.68108,0.181124,0.108008,5.68963
2019-08-23,0.3164,13.5121,2.40914,0.051313,0.633733,3.04802,0.267621,1.66616,10.8536,1.70657,0.184423,0.138463,5.07507
2019-08-24,0.235665,13.5917,2.07775,0.037112,0.466768,2.92158,0.229056,1.36328,10.1947,1.58211,0.175286,0.151933,4.39376
2019-08-25,0.217205,13.6447,1.92147,0.033718,0.458895,2.91015,0.226822,1.22976,9.84053,1.52279,0.138076,0.167223,4.25116
2019-08-26,0.270318,13.5678,2.74027,0.071878,0.755741,3.03214,0.312582,1.46885,10.7675,1.57738,0.194307,0.200364,4.80703
2019-08-27,0.277069,13.3343,2.99834,0.082505,0.834907,3.17972,0.347345,1.5763,10.7568,1.61397,0.207868,0.252173,4.90356
2019-08-28,0.291746,13.8225,3.03393,0.086707,0.835209,3.3273,0.366431,1.59893,10.7191,1.66873,0.214065,0.231435,5.04217
2019-08-29,0.304796,13.5731,2.99312,0.075765,0.867157,3.38466,0.369707,1.63029,10.917,1.5875,0.217928,0.153614,4.90286
2019-08-30,0.307957,13.2998,2.8813,0.078555,0.82457,3.35987,0.370663,1.58802,10.798,1.57206,0.216822,0.1108,4.89471
2019-08-31,0.275239,13.0876,2.17233,0.060256,0.517852,3.32297,0.295015,1.31193,10.0437,1.51983,0.175766,0.080831,4.5211
2019-09-01,0.263623,13.5093,1.89499,0.046638,0.456401,3.04797,0.261233,1.25039,9.71169,1.53791,0.133926,0.098383,4.55367
2019-09-02,0.259347,12.5587,2.53719,0.072105,0.64182,3.05189,0.352569,1.5566,10.4845,1.63551,0.154727,0.134154,4.78503
2019-09-03,0.273697,12.5093,2.59684,0.071827,0.617352,3.11743,0.341995,1.63959,10.6379,1.6613,0.204807,0.145901,5.18044
2019-09-04,0.280744,12.5889,2.41832,0.08006,0.568248,3.09249,0.317443,1.5978,10.4809,1.65751,0.193473,0.098782,5.49312
2019-09-05,0.28732,12.5972,2.31904,0.080042,0.517278,3.04206,0.346824,1.60297,10.4259,1.67764,0.124205,0.112369,5.26988
2019-09-06,0.301641,12.5422,2.29898,0.081668,0.52171,3.01535,0.330699,1.66683,10.6706,1.65273,0.123998,0.107367,5.14077
2019-09-07,0.270081,12.5889,2.08124,0.085573,0.511638,2.94871,0.242004,1.5087,10.1123,1.61254,0.107837,0.134058,4.72689
2019-09-08,0.257458,12.8005,2.0076,0.066199,0.549932,2.82633,0.189596,1.4752,9.61599,1.59305,0.128286,0.149801,4.47526
2019-09-09,0.278325,12.8829,2.71057,0.085736,0.723863,2.9951,0.273782,1.76025,10.4224,1.66603,0.187393,0.24261,4.92786
2019-09-10,0.278973,13.2236,2.42495,0.086414,0.582923,3.12147,0.317033,1.87891,10.7811,1.63727,0.109287,0.199858,5.20773
2019-09-11,0.270713,13.35,2.26575,0.071202,0.56333,3.16265,0.314318,1.87006,10.54,1.69452,0.111511,0.106252,5.38627
2019-09-12,0.293883,13.2648,2.383,0.078531,0.614917,3.0446,0.302821,1.59362,10.3341,1.69823,0.154769,0.133353,5.38965
2019-09-13,0.295105,13.317,2.39148,0.078273,0.586166,3.0132,0.301828,1.50518,10.3234,1.6954,0.153571,0.17868,5.15348
2019-09-14,0.287947,13.1329,1.93107,0.066194,0.522438,3.04649,0.223641,1.30047,9.93363,1.63554,0.122859,0.10288,4.62066
2019-09-15,0.270665,12.0477,1.64685,0.02915,0.365987,2.95001,0.208134,1.26865,9.35294,1.61703,0.13032,0.140555,4.73777
2019-09-16,0.291879,12.1823,2.68677,0.080435,0.705136,3.04911,0.317177,1.41945,9.71187,1.71686,0.207309,0.233463,5.23609
2019-09-17,0.28821,12.2043,2.54037,0.08193,0.531602,3.11691,0.319364,1.54186,10.4281,1.76209,0.208298,0.206721,5.06663
2019-09-18,0.287397,12.0092,2.67936,0.074116,0.61496,3.09546,0.327511,1.52326,10.4457,1.75629,0.213091,0.245529,4.95437
2019-09-19,0.293613,11.9625,2.98649,0.088293,0.787429,3.09217,0.327153,1.36038,10.3089,1.78514,0.212887,0.253831,4.78092
2019-09-20,0.27699,11.5559,2.75428,0.077873,0.768772,3.16005,0.27703,1.38288,10.2968,1.7979,0.201262,0.191263,4.6082
2019-09-21,0.27658,11.6108,2.00449,0.048299,0.544871,3.17869,0.219344,1.28638,9.92103,1.83202,0.132631,0.073529,4.26314
2019-09-22,0.281011,11.2015,1.97926,0.030508,0.521468,2.93774,0.207737,1.20329,9.67268,1.85215,0.12618,0.143985,4.5546
2019-09-23,0.286587,10.8498,2.78993,0.075898,0.762722,3.11737,0.265715,1.36473,10.3597,2.01,0.180694,0.204715,5.10715
2019-09-24,0.283167,10.619,2.92245,0.074324,0.820616,3.08947,0.281473,1.46351,10.5336,2.00597,0.172331,0.209859,4.76219
2019-09-25,0.282055,11.3608,2.97734,0.072859,0.833737,2.96862,0.294074,1.38065,10.6134,2.01889,0.190569,0.226122,4.82034
2019-09-26,0.289561,11.5559,2.81298,0.071412,0.762544,2.85536,0.29297,1.4119,10.7899,2.04681,0.196491,0.133631,4.82346
2019-09-27,0.289466,11.7482,2.61344,0.058188,0.628046,2.75365,0.290167,1.46865,10.3758,2.06683,0.199213,0.131856,4.61679
2019-09-28,0.28842,11.4295,1.8221,0.026341,0.265981,2.62794,0.22326,1.36358,9.94686,2.04327,0.173777,0.104369,4.42891
2019-09-29,0.288643,11.5834,1.60681,0.014221,0.227215,2.39384,0.204514,1.27057,9.48361,1.97875,0.1279,0.111285,4.21874
2019-09-30,0.295899,11.6081,2.28186,0.057759,0.36987,2.52415,0.263224,1.4953,10.2754,2.01506,0.187097,0.231245,4.72137
2019-10-01,0.282653,11.2105,2.57116,0.064055,0.569025,2.63346,0.308312,1.55657,10.3526,2.04573,0.165317,0.198047,5.02315
2019-10-02,0.275606,10.589,2.62474,0.070889,0.580906,2.62363,0.276978,1.57086,10.2694,2.08626,0.169334,0.21455,5.3571
2019-10-03,0.285281,10.5628,2.68192,0.075756,0.58609,2.82775,0.289929,1.56693,10.3959,2.09041,0.177272,0.230588,4.99441
2019-10-04,0.289428,10.61,2.68718,0.062104,0.643678,2.93247,0.252824,1.52773,10.2748,2.08681,0.187078,0.188133,4.5402
2019-10-05,0.297624,11.0164,2.3317,0.071159,0.571312,2.99013,0.220831,1.24346,9.83659,2.06105,0.172234,0.152407,3.7234
2019-10-06,0.300199,10.9194,2.03874,0.037758,0.524198,2.88046,0.204453,1.15458,9.66567,2.01072,0.139398,0.101856,3.75381
2019-10-07,0.306873,11.0453,2.97193,0.075479,0.856491,2.89791,0.2652,1.37353,10.2267,2.10903,0.189188,0.187831,4.21559
2019-10-08,0.318934,11.1921,2.71669,0.073849,0.693492,2.67808,0.260988,1.45418,10.4331,2.16535,0.191595,0.135046,3.8357
2019-10-09,0.32727,11.1004,2.66181,0.070607,0.636192,2.86414,0.305455,1.27444,10.507,2.199,0.193772,0.127855,3.74192
2019-10-10,0.32147,11.2944,2.5295,0.068658,0.513647,3.02556,0.306847,1.31484,10.6479,2.21797,0.197989,0.124946,3.93485
2019-10-11,0.319882,11.3364,2.30877,0.063891,0.400133,3.09353,0.305932,1.40366,10.5944,2.2311,0.192052,0.127552,3.63123
2019-10-12,0.272309,11.4911,1.92635,0.039955,0.35799,3.11471,0.247905,1.15283,9.96793,2.17497,0.11476,0.172487,3.17992
2019-10-13,0.244507,11.6065,1.80971,0.017196,0.354032,3.15227,0.220545,0.986956,9.27973,2.15968,0.103607,0.194634,3.28811
2019-10-14,0.286954,11.3678,2.72041,0.082959,0.729389,3.18983,0.306962,1.19301,10.0697,2.18587,0.146391,0.266731,3.79635
2019-10-15,0.321415,11.1423,2.91286,0.098338,0.810758,3.22738,0.301013,1.27112,10.3161,2.21142,0.182256,0.271062,3.70662
2019-10-16,0.326998,10.9168,2.79501,0.08622,0.729311,3.26021,0.275549,1.2688,10.4174,2.22757,0.171838,0.214981,3.85327
2019-10-17,0.304043,11.0532,3.02661,0.084266,0.812525,3.24193,0.306433,1.34353,10.226,2.25098,0.182135,0.259433,3.54434
2019-10-18,0.306476,11.179,2.78183,0.079304,0.64564,3.17448,0.305677,1.40174,10.0461,2.25105,0.171175,0.23229,3.34629
2019-10-19,0.280658,11.242,2.23686,0.078989,0.534802,3.10704,0.239988,1.25035,9.94722,2.26509,0.135378,0.144641,3.43933
2019-10-20,0.280145,11.1318,2.22507,0.080383,0.601415,2.94732,0.190155,1.06475,9.62822,2.2571,0.134749,0.141747,3.2971
2019-10-21,0.304546,10.9168,3.12615,0.087788,0.883376,2.90813,0.294082,1.23497,10.1301,2.28759,0.207908,0.2656,3.60684
2019-10-22,0.303247,11.1449,3.15057,0.085357,0.940073,2.92932,0.307618,1.1963,10.3193,2.27778,0.193182,0.256668,3.67094
2019-10-23,0.296596,11.4675,3.06499,0.083623,0.913143,2.92771,0.284286,1.28486,10.2841,2.27212,0.179455,0.245778,3.58455
2019-10-24,0.304557,11.5671,2.8849,0.074647,0.794527,2.71636,0.298691,1.38993,10.3025,2.2431,0.166605,0.215723,3.78394
2019-10-25,0.302534,11.4544,2.58368,0.068593,0.575335,2.74874,0.280329,1.37784,9.96358,2.27158,0.174628,0.206135,3.77092
2019-10-26,0.309424,11.3101,1.833,0.026385,0.32202,2.57852,0.200488,1.15104,9.3577,2.24384,0.151043,0.157385,3.37911
2019-10-27,0.319003,11.2053,1.90844,0.055695,0.389666,2.41129,0.18818,1.03101,9.03195,2.19069,0.161196,0.13932,3.18743
2019-10-28,0.323686,10.9824,3.14137,0.094595,0.885101,2.32842,0.299399,1.18223,9.99135,2.26908,0.183389,0.298433,3.92915
2019-10-29,0.335245,10.6467,3.39343,0.10085,1.0211,2.45666,0.316408,1.37569,10.1285,2.34838,0.192338,0.279316,4.16462
2019-10-30,0.309217,10.5497,3.37838,0.102649,0.983161,2.54149,0.326319,1.24579,10.3025,2.41116,0.188527,0.277418,4.11551
2019-10-31,0.291379,10.804,3.17955,0.102169,0.875385,2.6417,0.308386,1.24995,9.95676,2.48946,0.163515,0.264241,4.23727
2019-11-01,0.310592,11.6465,2.26813,0.095904,0.505378,2.70766,0.22615,1.21133,9.89806,2.50011,0.086402,0.209321,3.96296
2019-11-02,0.323007,11.6437,1.80937,0.056933,0.356453,2.78518,0.183778,1.10817,9.22371,2.47489,0.07725,0.140749,3.76219
2019-11-03,0.29934,11.7622,1.92181,0.056607,0.453837,2.71974,0.146528,1.09871,8.79326,2.34839,0.067645,0.190129,3.37281
2019-11-04,0.293312,11.8552,2.66126,0.101618,0.745818,2.90359,0.212983,1.14454,9.51091,2.33197,0.092668,0.252556,4.007
2019-11-05,0.311921,11.875,2.99737,0.118666,0.900071,3.01871,0.23994,1.27139,9.84569,2.44794,0.11325,0.264262,4.27055
2019-11-06,0.321441,12.4109,3.33598,0.130711,0.982535,3.08901,0.290628,1.30813,9.73762,2.42787,0.167709,0.326095,4.12784
2019-11-07,0.319029,12.5689,3.12699,0.132975,0.932817,2.98279,0.280562,1.36554,9.78035,2.34168,0.13457,0.225186,4.31641
2019-11-08,0.320329,12.4758,3.19738,0.146868,0.992616,2.88192,0.246715,1.31068,9.89953,2.38709,0.123175,0.279479,4.48416
2019-11-09,0.328848,12.7296,2.71238,0.123507,0.883327,2.81546,0.172576,1.20454,9.48024,2.35354,0.110584,0.227282,4.17406
2019-11-10,0.310987,12.3178,2.50472,0.109693,0.843109,2.76662,0.166045,1.13272,9.0035,2.31836,0.086059,0.222438,3.71285
2019-11-11,0.300398,12.1711,2.80173,0.123859,0.86525,2.97305,0.262183,1.37995,9.77363,2.44691,0.156296,0.1857,4.11119
2019-11-12,0.306104,12.6422,2.94053,0.164025,0.834222,3.03934,0.246533,1.33968,9.75282,2.42447,0.170352,0.207582,5.01449
2019-11-13,0.31502,12.9158,3.32362,0.179978,0.965196,3.08039,0.262629,1.40317,9.84023,2.41918,0.171015,0.333547,5.20324
2019-11-14,0.311827,12.9779,3.33361,0.189249,0.993458,3.09037,0.304963,1.38417,9.90781,2.43373,0.162303,0.282416,5.09825
2019-11-15,0.316464,12.7973,3.13784,0.189787,0.852074,3.10036,0.275577,1.38719,9.98662,2.4949,0.178599,0.283567,4.57005
2019-11-16,0.313102,12.7184,2.92374,0.186406,0.820022,3.0954,0.211812,1.25008,9.76064,2.46951,0.149624,0.302067,3.96545
2019-11-17,0.316828,12.8058,2.66754,0.173966,0.803348,3.19339,0.173616,1.16256,9.07347,2.40664,0.120771,0.28778,4.10046
2019-11-18,0.33397,12.6986,3.29393,0.188648,0.952737,3.29138,0.276768,1.41227,9.73183,2.52017,0.186238,0.33716,4.40949
2019-11-19,0.32965,13.0371,3.50857,0.192616,0.97362,3.15574,0.332524,1.39271,10.1189,2.58433,0.22716,0.373187,4.24118
2019-11-20,0.319968,13.2458,3.68492,0.195949,1.14945,3.20083,0.320533,1.45187,10.2479,2.66369,0.235971,0.286218,3.87264
2019-11-21,0.318949,13.5843,3.56134,0.188953,1.11153,3.33273,0.329066,1.49382,10.3146,2.71703,0.229962,0.254171,3.93325
2019-11-22,0.330639,13.7902,3.14751,0.171117,1.00051,3.16684,0.296726,1.64624,10.2944,2.71816,0.129096,0.237195,4.02905
2019-11-23,0.326208,13.9059,2.18869,0.090995,0.534542,3.08583,0.208106,1.33495,9.78038,2.7107,0.087858,0.183167,3.76972
2019-11-24,0.296761,13.8015,2.38394,0.089195,0.660223,3.00321,0.203117,1.25386,9.24321,2.71878,0.098455,0.235342,3.66978
2019-11-25,0.297405,13.4969,3.33266,0.126591,1.06351,3.12698,0.293179,1.41898,10.1564,2.82478,0.153172,0.273448,3.76284
2019-11-26,0.293381,13.8579,3.23806,0.127336,1.07327,3.13822,0.289931,1.55706,10.3869,2.84494,0.130111,0.223059,3.67691
2019-11-27,0.279268,14.1597,2.92652,0.095024,0.852988,3.12638,0.274995,1.62792,10.6282,2.82783,0.10149,0.259647,3.63174
2019-11-28,0.281629,14.3036,2.58551,0.110769,0.619135,3.02479,0.247667,1.67341,10.5077,2.83972,0.112653,0.228252,3.60062
2019-11-29,0.295839,14.2895,2.87024,0.124986,0.736374,3.03295,0.243789,1.634,10.5157,2.82518,0.167363,0.301013,3.67975
2019-11-30,0.255882,14.1766,2.72625,0.117445,0.843812,3.01242,0.200563,1.47592,9.96278,2.77739,0.111545,0.261449,3.24625
2019-12-01,0.237767,14.7945,2.70322,0.119997,0.86265,2.88987,0.187846,1.38834,9.36049,2.80854,0.10829,0.237922,3.50414
2019-12-02,0.260684,14.3558,3.31887,0.170312,0.986525,2.97359,0.289037,1.62007,10.0165,2.9094,0.126924,0.316573,4.36699
2019-12-03,0.261296,14.2432,3.57803,0.200353,1.0585,2.99328,0.314965,1.58739,10.023,2.93413,0.172889,0.304224,4.27173
2019-12-04,0.249971,14.3471,3.51984,0.201059,1.0158,3.03762,0.308919,1.62639,10.1927,2.94173,0.179462,0.296213,4.33369
2019-12-05,0.246116,14.5636,3.35238,0.194661,0.933734,3.06246,0.339213,1.70208,10.2135,2.89088,0.164758,0.249683,4.09014
2019-12-06,0.248697,14.8436,2.82074,0.189241,0.554171,3.07174,0.330303,1.78137,10.1367,2.92114,0.16465,0.179502,4.25058
2019-12-07,0.236386,14.9532,2.23346,0.12942,0.383311,3.03527,0.212313,1.67819,9.60546,2.91932,0.158985,0.128117,3.76732
2019-12-08,0.239084,15.0139,1.77581,0.053648,0.276347,2.95746,0.193485,1.4481,9.09943,2.87127,0.121649,0.088334,3.74392
2019-12-09,0.239852,14.8465,2.61256,0.099866,0.545789,3.07812,0.27025,1.71442,9.53632,2.9293,0.137134,0.207137,3.87623
2019-12-10,0.242253,15.3631,3.01836,0.137779,0.789306,3.25763,0.282613,1.68137,9.76154,2.96129,0.171165,0.18808,4.24159
2019-12-11,0.253093,15.1928,3.10436,0.140282,0.885468,3.3466,0.267525,1.67701,9.9191,2.9885,0.137841,0.24936,4.60856
2019-12-12,0.238087,15.138,3.21913,0.134074,0.90603,3.28397,0.312022,1.62458,9.74714,3.04201,0.097431,0.288194,4.63494
2019-12-13,0.251669,15.3256,2.7831,0.109574,0.729249,3.02842,0.276377,1.70838,10.0031,3.07888,0.073527,0.231547,4.53842
2019-12-14,0.266903,15.6026,1.91292,0.049189,0.33505,3.07201,0.196902,1.52348,9.62732,3.0043,0.062884,0.132724,4.04392
2019-12-15,0.255322,15.4728,1.82912,0.052476,0.307089,2.90008,0.178131,1.44002,9.36547,2.91526,0.069262,0.16845,4.03927
2019-12-16,0.262966,15.161,2.96227,0.119045,0.797783,2.97386,0.276688,1.67003,10.0941,2.95518,0.109459,0.28495,4.38932
2019-12-17,0.263921,15.5016,3.11678,0.101944,0.800473,3.06611,0.293689,1.75045,10.2289,2.90971,0.136196,0.362883,4.56763
2019-12-18,0.272321,15.3544,2.85386,0.105008,0.80359,3.17635,0.282375,1.62302,10.3313,2.95008,0.113248,0.242654,4.80809
2019-12-19,0.274808,15.9143,2.42912,0.063846,0.594181,3.25463,0.261525,1.73079,10.4225,2.84379,0.069784,0.192424,4.80129
2019-12-20,0.26824,16.2462,2.12338,0.049552,0.456832,3.36768,0.197908,1.62401,10.1108,2.85874,0.060718,0.233844,4.54597
2019-12-21,0.243383,15.9836,1.90991,0.044129,0.43546,3.29456,0.135647,1.58804,9.30205,2.88342,0.053281,0.198059,4.0487
2019-12-22,0.241955,16.0154,1.7892,0.043923,0.389911,3.12526,0.134967,1.56569,9.03805,2.82469,0.050286,0.201727,3.97826
2019-12-23,0.250226,15.9086,1.81251,0.044562,0.371097,3.27234,0.142079,1.67433,9.43628,2.90544,0.072686,0.146951,3.8737
2019-12-24,0.255254,15.9201,1.67903,0.04462,0.341557,3.37134,0.130218,1.68843,9.11324,2.90765,0.056221,0.180264,3.36118
2019-12-25,0.244306,16.1164,1.65471,0.045203,0.359317,3.35625,0.146732,1.72331,8.37595,2.93154,0.06072,0.176873,3.17347
2019-12-26,0.249963,16.1337,1.71747,0.04735,0.40924,3.47869,0.159335,1.73491,8.8202,2.92449,0.077186,0.121203,3.55997
2019-12-27,0.261647,16.0673,2.17368,0.085274,0.527757,3.42515,0.206241,1.51054,9.14175,2.95599,0.096034,0.164307,3.52272
2019-12-28,0.296558,15.9288,1.97934,0.06365,0.514299,3.36224,0.15289,1.41466,9.29988,2.97523,0.087298,0.119691,3.24758
2019-12-29,0.306057,15.5882,1.78138,0.051937,0.415025,3.2745,0.162779,1.32685,9.10459,2.93676,0.089828,0.102866,3.1193
2019-12-30,0.309332,16.0529,1.96942,0.081142,0.402218,3.41146,0.181489,1.35593,9.24434,2.91288,0.109073,0.164253,3.48458
2019-12-31,0.300322,16.1654,2.13347,0.115131,0.439262,3.44258,0.165306,1.18729,9.08676,2.79482,0.109351,0.224582,3.54243
2020-01-01,0.297732,16.517,1.93645,0.082963,0.486211,3.30672,0.159501,1.21793,8.4454,2.61334,0.104393,0.162601,3.1624
2020-01-02,0.308383,15.8686,2.26521,0.12512,0.523128,3.34423,0.205478,1.2094,9.17468,2.728,0.128526,0.165437,3.67995
2020-01-03,0.318875,15.3282,2.18799,0.112806,0.431208,3.38301,0.235671,1.22241,9.47615,2.71136,0.119426,0.160261,3.65034
2020-01-04,0.319791,15.264,1.99915,0.107597,0.41448,3.44516,0.204183,1.30595,9.23504,2.71446,0.0959,0.160481,3.42812
2020-01-05,0.3134,15.6261,2.10308,0.123456,0.529688,3.25713,0.157859,1.39282,8.79827,2.71434,0.100721,0.143715,3.29865
2020-01-06,0.310287,15.6261,2.43268,0.129155,0.665652,3.32686,0.185259,1.67914,9.63051,2.75913,0.109601,0.185367,3.82137
2020-01-07,0.319755,15.6612,2.84097,0.133418,0.781499,3.41343,0.267971,1.84825,9.97227,2.76452,0.160334,0.173351,3.88363
2020-01-08,0.312401,15.4158,2.97497,0.125949,0.786689,3.39706,0.300833,1.74412,9.9354,2.79023,0.160449,0.271978,3.621
2020-01-09,0.320135,15.2377,2.96449,0.100225,0.715285,3.33247,0.318443,1.63224,9.78729,2.84573,0.142668,0.277045,3.70857
2020-01-10,0.33227,15.5706,2.88334,0.112965,0.694308,3.31451,0.322671,1.6531,10.0495,2.88297,0.135922,0.246001,3.42611
2020-01-11,0.271591,15.6553,2.35213,0.095408,0.592502,3.36473,0.244064,1.55397,9.44339,2.86212,0.137305,0.114402,3.21446
